,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
4971,비계 해체작업중 난간대에 신체 부위 접촉하여 상해 발생,  2020-08-06 17:00,공공,흐림,25.0,85.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,기타,미입력,미입력,기타,산업설비,산업설비공사,가시설,비계,해체작업,외부,미입력,상부(위),미입력,관리적요인,무모한 또는 불필요한 행위 및 동작,미입력,미입력,신체에 압박이 가해지는 무리한 자세로 작업을 진행하다 갈비뼈 골절,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만","""제1늑골 이외 단일 늑골의 골절, 폐쇄성""(9번 갈비뼈 골절)",3일이상 휴업이 필요한 부상,"1,000억원 이상",분류불능,2015-10-29,2021-07-31,2018-10-01,2021-04-01,75~79%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,1.현장 확인 후 위험사항에 대한 안전조치 실시2.사전 작업환경 고려 후 계획 및 안전대책 수립(관리감독자 및 작업반 간의 추가로 발생될 위험 사항 및 돌발로 발생될 위험 사항들을 공유하여 대처)3.간섭 및 돌발사항에 대한 관리감독자 밀착관리4.위험요소 사전 미확인된 작업금지5.작업반장 중심의 위험성평가 회의 및 동료에게 위험전파운동 시행,"2020년 8월 6일(목) 17:00경 #2 보일러 PA-FAN AREA에서 TUBING용 SUPPORT 설치 작업을 진행하던 중 SUPPORT와 비계발판이 간섭되는 상황이 발생하여, 비계발판을 해체 하기 위해 설치된 비계 난간대에 기대어 발판 해체 하던 중 난간대에 갈비뼈 부위가 눌리를 과정에서 골절상을 입음","- 20.08.06(목) 17:00 경 : 작업 중 눌린 부위에 통증이 발생. 이후 야간작업을 진행함- 20.08.07(금) ~ 08(토) : 약간의 통증은 있었으나 출근하여 정상 근무함.- 20.08.09(일) 아침 TBM전 : 출근 후 통증이 심하여 우진일렉트 담당 시공 박00 차장에게 보고 후 숙소로 복귀하였고, 당일 휴일이라 병원진료를 받지 않음- 20.08.10(월) : 삼천포 제일병원에서 진료 후 “제1늑골 이외 단일 늑골의 골절,",1.작업 시 주변 환경 숙지 및 불필요한 작업 방지2.지속적인 관심 및 철저한 안전교육실시3.작업 전 주변 여건 사전조사 및 미비점 보완4.작업 전 안전 시설물과 작업 부위의 간섭 사항 확인 후 작업 실시5.신규작업 발생시 위험성평가 절차 준수 강화6.위험셩 팡가 기준 위험요소에 대한 교육 실시 후 작업 착수,8.0,17.0,기타,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,913.0,269.0
4812,트렌치 개구부에 의한 상해사고,  2020-07-22 13:15,공공,강우,22.0,90.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,비조치,해당없음,기타,산업설비,산업설비공사,기타,기타,이동,외부,미입력,바닥,미입력,관리적요인,구조물등 그밖의 위험방치 및 미확인,미입력,미입력,트렌치 그레이팅 길이 부족으로 개구부(약 15cm)가 발생된 부분 안전조치 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",우측 슬관절 내측 반월상 연골판 파열,3일이상 휴업이 필요한 부상,"1,000억원 이상",분류불능,2015-10-29,2021-07-31,2018-10-01,2021-04-01,75~79%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,1.트렌치의 그레이팅 설치부분에 틈이 발생시 막음 조치 후 작업 실시2.작업현장 주변 위험요소에 대해 확인하고 제거하여 안전사고 미연에  방지3.개구부의 위험성에 대한 사전 교육 철저로 안전사고 미연에 방지,2020년 07월 22일 오후 1시 15분경 Gypsum동 1층 Sump Pump 기초 거푸집 작업 중 서측 트랜치 개구부(약 15cm)에 발이 빠져 넘어지면서 우측 무릎을 바닥에 부딪힘,"1) 2020년 7월 22일(수) 오후 1시 20분경 황00 반장에게 사고 소식을 유선상으로 연락 받음.2) 2020년 7월 22일(수) 오후 1시 35분경 안전센터에 동행하여 상태확인 후, 서울병원으로 이동하여 X-Ray을 찍고 뼈에는 이상 없다고 하여 하루 경과를 지켜본 후 명일(23일)에 MRI 검사하기로 함.3) 2020년 7월 23일(목) 오전 11시경 서울병원에서 MRI검사 결과, 우측 무릎 연골 부분파열 및 인대 손상으로 인해 명일(24일) 수술하기로 함.4) 2020년 7월 24일(금) 오전 11시경 수술 진행 후 입원 중.",1.트렌치 그레이팅 틈을 근로자 보행에 지장이 없는 부분으로 옮겨서 설치 또는 안전조치(개구부 막음 조치)하여 사고방지2.개구부 발 빠짐 위험에 대한 사전 인지를 위한 전 교육  실시3.트렌치의 그레이팅 설치시 틈이 발생부분은 전조치 또는 근로자 이동에 문제없는 부분으로 이동 설치 할 수 있도록 작업 전 육 실시,7.0,13.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,913.0,269.0
6421,지게차 바퀴커버에 손가락 끼임 사고,  2020-11-24 16:30,공공,맑음,10.0,5.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,해당없음,해당없음,기타,기계설비,기계설비공사,건설기계,지게차,운반작업,직접입력,Coal Shed 입구,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,1)경사면을 오르던 지게차 바퀴사이에 끼인 각목을 제거하는 중 지게차가 뒤로 밀림2)경사면 Ramp의 단차로 인해 지게차가 올라갈 수 없어 각목을 받쳐 밟고 올라가려 고함(불안전한 상태) 3)지게차 바퀴사이에 끼인 각목을 제거하기 위해 근로자가 직접 손으로 바퀴커버와 바퀴 사이에 손을 넣음 (불안전한 행동)4)관리감독자는 작업 중 불안전한 상태 및 행동등을 유발하는 근로자를 관찰 및 제재를 하지 못함,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",왼손중지골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2015-10-29,2021-07-31,2018-02-01,2021-04-30,90% 이상,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,1)장비 투입계획 확인 및 안전대책 이행여부 확인2)해당 재해 관련 유사작업근로자 교육 실시,지게차가 Ramp 단차부를 지나가기 위해 하부에 각목을 깔고 올라서는 과정에서 각목이 오른쪽 바퀴에 끼여 이를 빼내기 위해 왼손으로 각목을 잡는순간 지게차가 살짝 뒤로 밀리면서 지게차 바퀴 커버에 왼손 중지가 충돌 함,"’20.11.24.(화) 16:30분경 : 재해발생, 안전센터 연락’20.11.24.(화) 16:45분경 : 응급차량 도착하여 응급처치 및 후송’20.11.24.(화) 17:15분경 : 삼천포 서울병원 도착 - X-ray 촬영 및 응급처치 실시 - 왼손 중지 골절로 수술필요하다고 소견 나옴 - 재해자의사에 따라 본인집 근처병원에서 수술 및 치료 받기로 함’20.11.26.(목) 안산시 두손병원 입원 및 수술 치료",1)경사면에서 지게차의 제동장치가 뒤로 밀리지 않도록 견고하게 고정2)경사면 단차부를 올라가기 위해 각목을 받쳤으나 각목이 아닌 골재 등으로 단차부 보완 3)바퀴사이에 끼인 각목을 제거하기 위해 손이 아닌 긴 도구를 써서 제거 (직접 손을 쓰지 않는 작업방법 선택 필요)4)관리감독자는 TBM활동시 사고사례 전파 및 작업 중 불안전한 행동에 대한 제재 등을 교육시키고 이를 점검       - 신호수는 신호수로서의 적극적인 역할 준수,11.0,16.0,끼임,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1184.0,269.0
9093,실린더 청소작업 중 끼임사고,  2021-06-27 14:02,공공,맑음,28.0,70.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,비조치,해당없음,기타,산업설비,산업설비공사,기타,기타,정리작업,내부,미입력,바닥,미입력,관리적요인,"설비,기계등의 부적절한 사용 관리",미입력,미입력,가압된 seal steam상태에서 청소 전 LOTO관리를 하지 않아 밸브가 트립되어 밸브 축이 내려와 끼임.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,피해없음,"오른족 손목, 손등 손상",3일이상 휴업이 필요한 부상,"1,000억원 이상",300억 ~ 500억원 미만,2015-10-29,2021-07-31,2019-01-01,2021-10-31,90% 이상,90% 이상,500인 이상,비대상현장,대상,일반조사,가압된 설비 청소 시 작업허가서 및 LOTO 적용 확인,21.06.27(일) 18:20경 터빈 #2호기 MSV-1 밸브 실린더 주변을 청소기로 1차 청소후 보루(걸레)로 청소 중 밸브가 내려오면서 오른손등이 끼임,인근 병원 후송조치,"운전 및 기동구간 설비 Test중 정비인원 투입금지, 가압된 설비 청소 시 작업허가서 및 LOTO 적용",6.0,14.0,끼임,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.0,269.0
5098,철골 구조물 협착,  2020-08-18 13:40,공공,맑음,32.0,55.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,비조치,비조치,기타,산업설비,산업설비공사,기타,기타,설치작업,내부,미입력,바닥,미입력,시공적요인,"설비,기계등의 부적절한 사용 관리",미입력,미입력,재해자인 김00이 좌측손가락으로 beam을 잡고 오른손으로 주변을 정리중 갑자기 Joint beam이 움직이면서 손가락을 눌러 협착,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",좌측 엄지손가락의 원위지골 골절/개방성,3일이상 휴업이 필요한 부상,"1,000억원 이상","500억 ~ 1,000억원 미만",2015-10-29,2021-07-31,2018-07-01,2021-04-30,75~79%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,재발방지대책 계획 수립 및 이행 확인,2020년 8월 18일 13시 40분경 비디아이(주) 협력사인 덕광중공업(기계철골 설치업체) 소속재해자 김00외 2명이 석탄취급설비 CV-11 Girder Frame A F3과F4번을 연결키위해 Joint bar (약20kg) 를 Trastel beam위에 올려 놓은 상태에서 그틈새에 좌측 엄지 손가락으로 잡고 우측손으로 작업구역 바닥을 정리하던중 갑자기 Joint bar가 움직이면서 좌측 엄지손가락이 협착된 재해임,13:40분경 삼천포 서울병원 응급실 후송 및 응급처치 실시,"1.부재 해체 시 체인블럭 또는 로프로 고박 조치2.설치 반장이 지조립 전 설치도면 숙지 및 부재 Size Check3.위험성 평가와 명일사전미팅 시 방법 변경, 누락된 작업 내용 안전대책 추가 수립 후 작업4.TBM 활동시, 해체 방법에 대한 교육 철저",8.0,13.0,끼임,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.0,269.0
3983,"경상남도 고성군 하이면 하이로 34 고성하이화력 1,2호기 발전소 건설공사",  2020-05-19 15:00,공공,맑음,17.0,55.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,"절단, 베임",미입력,미입력,기타,전기설비,전기설비공사,건설공구,공구류,설치작업,미입력,미입력,미입력,미입력,미입력,불안전한 작업자세,미입력,미입력,그라인딩 면 불안정으로 인한 그라인더 유동위험 인지 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,"1,000만원 미만",오른쪽 상완 베임,3일이상 휴업이 필요한 부상,분류불능,50억 ~ 100억원 미만,2015-10-29,2021-07-31,2019-03-13,2021-04-30,75~79%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산재처리,터빈1호기 1.5층에서 용접사 최00씨가 배관가공 작업을 위해 4인치 그라인더로 작업중 불균형한 접촉면으로 인해 그라인더가 튀어 그라인더 날에 의해 오른쪽 상완 (어깨와 팔꿈치 사이)를 베임,산재처리,그라인딩 작업자세에 대한 교육 실시,5.0,15.0,"절단, 베임",설비공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,269.0
5683,"뒷걸음 중, 통행중이던 포터 후미에 걸려 넘어짐",  2020-10-06 11:00,공공,맑음,18.0,60.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,조치,조치,기타,토목,지반개량공사,기타,차량,항타 및 항발작업,외부,미입력,바닥,미입력,관리적요인,유도자 미배치,미입력,미입력, 작업반경 주변 접근금지 시설물 설치 미흡 및 유도원 주변 통제 미흡- 접근금지 시설물 설치 및 유지관리 상태에 대한 관리감독 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,"1,000만원 미만",좌측 첫번째 발가락 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",10억 ~ 20억원 미만,2015-10-29,2021-07-31,2020-06-01,2020-10-31,90% 이상,90% 이상,500인 이상,대상현장(1/2종),비대상,일반조사, 작업반경 주변 접근금지 시설물 설치- 유도원 배치 후 작업,마이크로파일 작업 중이던 근로자가 CV02-7번 주변 도로상에서 지나가던 포터(비디아이/동화) 후미에 충돌하여 넘어지면서 왼쪽 새끼발가락이 골절됨.,상기 재해건은 현장외 일반도로에서 발생 된 건으로 교통사고(보험)으로 처리, 작업반경 주변 접근금지 시설물 설치- 유도원 배치 후 작업,10.0,11.0,넘어짐,지정 및 기초공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,152.0,269.0
3981,전동임팩 낙하로 인한 안전사고,  2020-05-19 14:00,공공,강우,18.0,80.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,물체에 맞음,조치,조치,기타,산업설비,산업설비공사,건설공구,공구류,설치작업,내부,미입력,바닥,미입력,관리적요인,작업자의 단순과실,미입력,미입력,"신청인의 요양급여신청 관련하여 사실에 근거하여 아래와 같이 보험가입자의견서를 작성하여 근로복지공단 통영지사에 제출함(재해자 일방주장, 미소통, 목격자 없음)",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",좌측 슬관절 염좌,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2015-10-29,2021-07-31,2017-06-01,2021-07-31,75~79%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,"사고발생 시, 관리감독자와 소통하도록 지도/교육","보일러 #2호기 이동 중 약 3M 높이에서 임팩이 떨어지면서 구조물에 2번 맞고 튕기면서 재해자 무릎을 맞았다고 주장함→ 당일 정상작업을 시행 하였으며, 사실관계 확인이 불가하여 사업주 불인정 의견서 제출 하였으나 근로복지공단 최종 승인됨(2020.06.29)",근로복지공단 통영지사로부터 좌측무릎염좌 승인 결정통지 받음,"사고발생 시, 관리감독자와 소통하도록 지도/교육",5.0,14.0,물체에 맞음,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1521.0,269.0
3285,"경상남도 고성군 하이면 하이로 34 고성하이화력 1,2호기 발전소 건설공사",  2020-03-28 16:50,공공,맑음,11.0,54.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,미입력,미입력,기타,기타,기타,건설기계,굴착기,타설작업,미입력,미입력,미입력,미입력,미입력,장비운용 미흡,미입력,미입력,장비 유도원의 타작업(주변 차량통제)으로 인한 신호미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",골반 골절 및 대퇴부 출혈,3일이상 휴업이 필요한 부상,분류불능,300억 ~ 500억원 미만,2015-10-29,2021-07-31,2017-08-25,2021-09-30,75~79%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산재처리,남측사면 옥외 소화설비 배관보호 콘크리트 타설을 위해 레미콘 믹스트럭 운전원이 슈트를 조작하여 레미콘을 타설 하던 중 주변에서 되메우기 작업 중이던 굴삭기가 (0.6W) 운전원을 발견하지 못하고 후진하면서 운전원이 굴삭기 타이어에 협착 됨.,산재처리,작업구간 주변 협소로 인하여 발생된 사고로 가설컨테이너 등 이동조치,3.0,16.0,끼임,기타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.0,269.0
5543,해치 발판에 오른손 엄지 끼임,  2020-09-20 09:06,공공,맑음,20.0,30.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,조치,해당없음,기타,건축,철근콘크리트공사,가시설,비계,이동,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,"[재해발생원인]1. 기술적 원인   - Hatch 발판에 부착된 로프를 당길 경우, 발판이 순간적으로 닫힘 - 발판이 닫히는 순간, 발판의 프레임을 잡고 있어서 손가락이 협착2. 관리적 원인   - Hatch 발판 사용에 대한 신규입사자의 부주의 및 절차 미준수 (관리부재)3. 교육적 원인  - 신규입사자 대상으로 위험요인에 대한 안전교육 미흡",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",오른손 엄지손가락 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",분류불능,2015-10-29,2021-07-31,2018-10-01,2021-04-01,75~79%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,"1. 기술적 대책 - 틀비계 HATCH 발판 Open/Close 도구 개선 (손잡이 교체/발판 틈새 보온재 설치)2. 관리적 대책 - Risk가 있는 작업에 대해서는 관리감독자 밀착 관리3. 교육적 대책 - TBM시, 가시설 사용 시 발생되는 위험요소에 대해서 집중/반복 교육","종합사무동 소회의실에서 활석작업을 하던 동인종합건설 박00(00세)이 이동식 틀비계(1단)에서 내려와 해치발판을 닫는 중 오른손 엄지를 빼지 않고, 왼손으로 닫으면서 오른손 엄지가 끼인 사고임",▶ 20.09.20.(일) 09:06 경 : 사고발생 ▶ 20.09.20.(일) 09:06 경 : 동인종합건설 관리자가 담당 안전관리자에게 사고 통보▶ 20.09.20.(일) 09:07 경 : 보건관리자 및 안전관리센터 사고 접수 및 현장 출동▶ 20.09.20.(일) 09:14 경 : 삼천포 서울병원 이송▶ 20.09.20.(일) 10:00 경 : 부산 센텀병원 이송▶ 20.09.20.(일) 11:30 경 : 부산 센텀병원 입원▶ 20.09.20.(일) 15:25 경 : 수술 시작 (1시간 소요)▶ 20.09.20.(일) 16:25 경 : 수술 완료 후 병상 휴식▶ 20.09.21.(월) 09:10 경 : 의사 소견 “입원치료 3일~4일” 필요 ▶ 20.09.21.(월) 11:30 경 : 의사 진단서내용 “수술후 특별한 합병증이나 미발견증이 발현치 않는 한                                    수상일로부터 약 5주간의 안정가료 및 대중치료 후 재평가 필요함”,"1.틀비계 HATCH 발판 Open/Close 도구 개선  - 발판 하부에 로프 대신 각목을 설치  - 발판 틈 사이에 보온재를 설치  - 발판에 위험경고 안내문 설치2.신규 입사자 작업 시, 시공/안전팀 밀착 관리  - Risk가 있는 작업에 대해서는 관리감독자 밀착 관리3.TBM 시, ‘가시설 사용’ 집중교육 실시 - TBM시, 가시설 사용 시 발생되는 위험요소에 대해서   집중/반복 교육",9.0,9.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,913.0,269.0
