,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
6844,이천~오산 고속도로 민간투자사업 4공구,  2020-12-29 15:40,민간,맑음,2.0,60.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,"절단, 베임",조치,조치,기타,토목,관공사 부대공사,건설공구,공구류,설치작업,외부,미입력,바닥,미입력,관리적요인,부주의,미입력,미입력,근로자의 불안전한 행동,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",근로자 휴업급여 및 치료비,3일이상 휴업이 필요한 부상,"1,000억원 이상",20억 ~ 50억원 미만,2017-03-21,2022-03-20,2019-09-02,2021-10-27,85~89%,60~69%,50~99인,대상현장(1/2종),비대상,일반조사,현장 안전점검 활동 강화,직영 목공 정00 씨가 고속절단기를 사용하여 각재 절단하던 후 고속절단기가 완전히 정지 되지 않은 상태에서 이동 중 톱날에 오른쪽 무릎을 베임,사고 발생 후 병원 후송,시공사 안전한 작업절차 등 특별안전교육 실시토록 지시,12.0,15.0,"절단, 베임",관공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,786.0,577.0
9849,이천~오산 고속도로 민간투자사업 4공구,  2021-08-17 11:30,민간,맑음,34.0,40.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,부딪힘,해당없음,해당없음,기타,토목,교량공사,건설자재,자재,운반작업,외부,미입력,직접입력,유로폼,관리적요인,작업자의 단순과실,미입력,미입력,유로폼 이동 작업 중 손가락 부위가 부딪혔다고 주장함,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",3일 이상의 근로 손실,3일이상 휴업이 필요한 부상,"1,000억원 이상",20억 ~ 50억원 미만,2017-03-21,2022-03-20,2021-05-01,2021-10-31,85~89%,90% 이상,100~299인,대상현장(1/2종),비대상,일반조사,근로자 단독 작업 금지 조치 지시관리감독자 현장 안전관리 활동 강화 지시,금풍건설 소속 목공 이**(60년생)가 유로폼 이동 중 손가락 끝부분이 부딪쳤으나 별 이상이 없어 정상 근무중 통증이 있어 병원 진료 결과 미세골절이라고 주장함,사고 발생 후 정상적인 근무 실시 근로복지공단 불승인 대응 예정임,근로자 단독 작업 지양 조치관리감독자 현장 안전관리 활동 강화,8.0,11.0,부딪힘,철골공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.0,577.0
9294,그라인더 작업 중 손등 베임,  2021-07-10 09:00,민간,맑음,28.0,80.0,토목,기타,부지조성,미입력,미입력,미입력,토목/기타/부지조성,"절단, 베임",해당없음,해당없음,기타,건축,타일 및 돌공사,건설공구,공구류,절단작업,외부,미입력,직접입력,그라인더,관리적요인,부주의,미입력,미입력,그라인더 작업 방법 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",근로자 휴업 손실,3일이상 휴업이 필요한 부상,20억 ~ 50억원 미만,10억 ~ 20억원 미만,2017-03-21,2022-03-20,2022-03-20,2021-11-30,85~89%,80~89%,100~299인,대상현장(1/2종),비대상,일반조사,현장 안전관리 상태 확인 점검관리감독자 안전관리 활동 점검,면보수 작업 중 핸드 그라인더에 오른쪽 손등을 베임,사고 발생 후 병원 후송하여 치료,1. 작업방법 사전 확인 후 근로자 교육 실시 철저2. 관리감독자 현장 안전관리 활동 강화3. 사고사례 공유 및 교육 실시,7.0,9.0,"절단, 베임",타일 및 테라코타공사,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-110.0,577.0
3444,경기도 광주시 도척면 추곡리 산 86-15 이천~오산 고속도로 민간투자사업 건설공사,  2020-04-08 12:10,민간,맑음,13.0,77.0,토목,터널,도로터널,미입력,미입력,미입력,토목/터널/도로터널,물체에 맞음,해당없음,해당없음,낙하,토목,터널공사,토사 및 암반,부석,굴착작업,내부,미입력,바닥,미입력,미입력,과하중|암반층 파쇄대,미입력,미입력,천단부 암반에서 락볼트 지지력(14t)을 초과한  삼각형 모양의 쐐기파괴(약 33t)가 발생,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5억원 이상,장비 운전원 사망 및 굴삭기 파손,사망 1명 이상,"1,000만 ~ 2,000만원 미만",50억 ~ 100억원 미만,2017-03-21,2022-03-20,2019-10-29,2020-10-31,85~89%,30~39%,50~99인,대상현장(1/2종),비대상,일반조사,2차 사고 대비하여 터널 전면 작업중지 및 안전점검 실시 후 터널 보강작업 시행 예정,2020년 4월 8일(수) 12시 05분경 OO터널 NATM 굴착공사 중 천단부 암반에서 삼각형 모양의 쐐기파괴가 발생하여 암석이 작업 중이던 굴삭기 운전석에 떨어지는 사고발생,119구급대 출동 및 구조 후 병원 후송,2차 사고에 대비하여 터널구간 작업 중지 및 안전점검 실시 후 터널보강 작업 시향,4.0,12.0,물체에 맞음,토목공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,577.0
253,경기도 광주시 도척면 추곡리 123 이천~오산 고속도로 민간투자사업 건설공사,  2019-07-18 14:40,민간,맑음,29.0,70.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,넘어짐,미입력,미입력,기타,토목,철근콘크리트공사,건설자재,자재,이동,미입력,미입력,미입력,미입력,미입력,작업중 이동|불안전한 작업자세,미입력,미입력,자재 운반 동선 내 장애물 미제거,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",우측8번 갈비뼈 실금,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2017-03-21,2022-03-20,2019-05-01,2019-10-31,80~84%,10~19%,50~99인,대상현장(1/2종),비대상,일반조사,"1)슬라브 철근 조립구간 장애물(스페이셔 마대 등)을 사전에 제거 및 별도 보관 조치2)자재가 방치 되는 일이 없도록 작업전 근로자 상대로 교육 실시 및 감리, 시공사 현장 관리감독 철저",2019년 7월 18일 14시 40분경이천~오산 고속도로 민간투자사업 건설공사 4공구 협력사 금풍건설(주) 철근공 박**씨가24+722 수로암거 슬라브 철근 조립을 위해 이동중 슬라브 바닥에 있던 스페이셔 자재(마대)를 밟으면서 중심을 잃고 넘어져 이상이 없었고7월 23일 통증이 있어 병원 내원하여 X-레이 촬영 결과 갈비뼈(우측8번)실금으로 진단됨,근로자병원 이송 및 치료 등,"근로자 사전 교육실시 및 감리, 시공사 관리감독자 현장 안전관리 활동 철저",7.0,14.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.0,577.0
6342,이천~오산 고속도로 4공구,  2020-11-17 06:40,민간,맑음,3.0,85.0,토목,터널,도로터널,미입력,미입력,미입력,토목/터널/도로터널,부딪힘,조치,조치,기타,토목,터널공사,건설기계,덤프트럭,운반작업,외부,미입력,직접입력,운전석,설계적요인,부주의,미입력,미입력,하역 작업시 단부측에서 충분한 이격거리 미확보,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,피해없음,3일 이상의 휴업 말생,3일이상 휴업이 필요한 부상,"1,000만 ~ 2,000만원 미만",200억 ~ 300억원 미만,2017-03-21,2022-03-20,2019-10-01,2021-02-28,90% 이상,50~59%,100~299인,대상현장(1/2종),비대상,일반조사,주기적으로 운반 작업 운전원 특별안전교육 실시상태 확인현장 안전관리상태 확인,버력 하역 작업중 경사면으로 미끄러지면서 운전석에서 허리 부위에 충격을 받아 허리에 요통 발생함,하역 작업시 단부측에서 충분한 이격거리 확보 및 준수,운전원 불안전한 행동 금지 특별교육 실시전담 유도원 배치단부측 충분한 토사 다이크 설치,11.0,6.0,부딪힘,토목공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,577.0
12458,이천~오산 고속도로 4공구 현장,  2022-03-09 16:00,민간,맑음,10.0,25.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,넘어짐,해당없음,해당없음,기타,토목,철근콘크리트공사,기타,기타,설치작업,외부,미입력,바닥,미입력,관리적요인,작업자의 단순과실,미입력,미입력,근로자의 불안전한 행동 및 작업장 주변 정리정돈 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,피해없음,3일 이상의 휴업이 필요한 부상,3일이상 휴업이 필요한 부상,"1,000억원 이상","4,000만 ~ 1억원 미만",2017-03-21,2022-03-20,2022-03-01,2022-03-13,85~89%,90% 이상,50~99인,대상현장(1/2종),비대상,일반조사,1. 관리감독자 현장 안전관리 활동 강화 지시2. 근로자 불안전한 행동 금지 지속적으로 안전교육 실시 지시,L형 측구(0.8m)을 넘어오다가 미끄러져 넘어지면서 바닥에 오른쪽 종아리을 부딪힘,사고 후 별 이상이 없어 계속 근무 중 통증이 있어 병원 진료함,1. 관리감독자 현장 안전관리 활동 강화2. 근로자 불안전한 행동 금지 지속적으로 안전교육 실시,3.0,16.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,577.0
9158,거푸집 조립 작업중 손가락 끼임 사고,  2021-06-30 16:00,민간,맑음,28.0,60.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,끼임,해당없음,해당없음,기타,토목,토공사,가시설,거푸집,설치작업,직접입력,v형 측구 조립 작업장,직접입력,성토부,시공적요인,경사각 미준수,미입력,미입력,성토부 경사지에서 작업시 거푸집이 미끄러져 손가락이 끼임,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",재해자 근로 휴업 손실,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2017-03-21,2022-03-20,2021-06-01,2021-07-20,85~89%,80~89%,100~299인,대상현장(1/2종),비대상,일반조사,1. 사고사례 공유 및 안전 교육 실시2. 시공사 현장 안전관리 활동 강화  지시,본선 구간 V형 측구 벽체거푸집 조립 작업중 유로폼 사이에 우측 손가락이 끼임.,사고 발생 후 통증이 있다고 하여 인근 병원으로 후송,1. 작업구간 및 작업방법 사전 확인2. 관리감독자 현장 안전관리 활동 강화3. 사고사례 공유 및 교육 실시,6.0,16.0,끼임,토공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,577.0
9798,이천~오산 고속도로 민간투자사업 4공구,  2021-08-12 16:00,민간,맑음,32.0,53.0,토목,도로,도로,미입력,미입력,미입력,토목/도로/도로,부딪힘,해당없음,해당없음,기타,토목,토공사,기타,차량,운반작업,외부,미입력,직접입력,적재함,관리적요인,작업자의 단순과실,미입력,미입력,자재 상차 작업중 근로자의 작업자세 미흡으로 부딪힘,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",근로자 휴업 근로 손실,3일이상 휴업이 필요한 부상,"1,000억원 이상",100억 ~ 150억원 미만,2017-03-21,2022-03-20,2021-08-01,2021-12-31,85~89%,80~89%,100~299인,대상현장(1/2종),비대상,일반조사,1. 현장 안전관리 활동 강화 지시 및 수시 점검 실시2. 사고 사례 공유 및 안전교육 실시,직영 보통인부 박득환이 자재(유공관)을 상차하기 위해 1톤 트럭 적재함으로 들어올리던 중 적재함 모서리에 우측 가슴이 부딪혔으나 계속 근무중 금일에 통증이 있다고 주장함,사고 당일 이후 별 이상이 없어 정상 근무 중 보고일에 통증이 있다고 하여 병원 내원함,1. 관리감독자 현장 안전관리 활동 강화 지시2. 근로자 단독 작업금지 조치3. 작업전 TBM 활동시 사고사례 공유로 안전의식 고취 지시,8.0,16.0,부딪힘,토공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,152.0,577.0
7333,유로폼에 발등이 부딪힘,  2021-02-19 11:00,민간,맑음,10.0,50.0,토목,도로,기타,미입력,미입력,미입력,토목/도로/기타,부딪힘,해당없음,조치,충돌,토목,가설공사,건설자재,자재,조립작업,내부,미입력,바닥,미입력,시공적요인,작업자의 단순과실,미입력,미입력,집수정 덮개 재고정 및 작업장 주변 자재 등 정리정돈 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",4주 진단으로 근로 휴업손실,3일이상 휴업이 필요한 부상,"1,000억원 이상",20억 ~ 50억원 미만,2017-03-21,2022-03-20,2020-11-01,2022-03-20,85~89%,70~79%,100~299인,대상현장(1/2종),비대상,일반조사,1. 작업 시작전 작업장 주변 정리정돈 실시 철저 지시2. 근로자 TBM 활동시 사고사례 전파 및 교육 주지 철저 지시,건축영업소 연결 통로암거 기초 작업장에서 벽체거푸집 조립중 집수정에 발이 빠지면서 발등이 유로폼에 부딪혀 좌측 발가락 미세 골절됨,집수정 덮개 고정 및 작업장 주변 정리정돈 실시 조치,작업 시작전 작업장 주변 정리정돈 실시근로자 TBM 활동시 사고사례 전파 및 교육 주지,2.0,11.0,부딪힘,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,504.0,577.0
