,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
6323,서울특별시 은평구 증산동 213-20 증산2구역 주택재개발 정비사업,  2020-11-16 07:35,민간,흐림,11.0,25.0,공동주택,건축물,공동주택,211479,30,3,건축/건축물/공동주택,넘어짐,조치,조치,기타,건축,철근콘크리트공사,건설기계,콘크리트살포기,타설작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,"인양하는 과정에서 후크에 분배기 전면부 보강 철물에 걸려 분개기가 뒤로 기울어지며, 주변 전기백관 결속을 위해 접근 하던 중 분배기 뒷부분에 맞아 넘어져 사고 발생",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,피해없음,골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-06-12,2022-03-31,2020-01-01,2021-05-31,90% 이상,40~49%,500인 이상,대상현장(1/2종),비대상,일반조사,시공자 및 감리자에게 행정지도 및 향후 재발방지 대책 수립요청,"인양하는 과정에서 후크에 분배기 전면부 보강 철물에 걸려 분배기가 뒤로 기울어지며, 주변 전기배관 결속을 위해 접근 하던 중 분배기 뒷부분에 맞아 넘어짐",신호수 양중 완료 후 슬링벨트 해제 양중까지 신호수 확인 필요,양중시 신호수 역할 교육,11.0,7.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,516.0,4139.0
8966,서울특별시 은평구 증산동 213-20 증산2구역 주택재개발 정비사업,  2021-06-18 12:20,민간,흐림,25.0,35.0,공동주택,건축물,공동주택,211479,30,3,건축/건축물/공동주택,물체에 맞음,조치,조치,기타,기타,기타,기타,기타,설치작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,팔레트에 적재된 블록을 들어 올리던중 인근 블록 한 장이 떨어지면서 왼쪽 정강이에 부딛혀 사고 발생,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,피해없음,열상,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-06-12,2022-03-31,2020-01-01,2021-12-31,90% 이상,60~69%,500인 이상,대상현장(1/2종),비대상,일반조사,시공자 및 감리자에 행정지도 및 재발방지대책 수립요청,팔레트에 적재된 블록을 들어 올리던 중 인근 블록한장이 떨어지면서 왼쪽 정강이에 부딪혀 병원 진료,작업 전 충분한 몸풀기 실시 및 자재 운반시 협착을 예방할 수 있도록 교육,"작업 전 충분한 몸풀기 실시, 자재 운반 시 집중하여 작업 할 수 있도록 교육",6.0,12.0,물체에 맞음,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0,4139.0
11181,서울특별시 은평구 증산동 213-20 증산2구역 주택재개발 정비사업,  2021-11-20 15:20,민간,맑음,-1.0,20.0,공동주택,건축물,공동주택,211479,30,3,건축/건축물/공동주택,넘어짐,조치,조치,기타,건축,도장공사,기타,기타,도장작업,내부,미입력,지하,미입력,환경적요인,작업자의 단순과실,미입력,미입력,중심을 읽고 바닥으로 넘어지면서 사고 발생,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,피해없음,골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-06-12,2022-03-31,2020-01-01,2021-12-31,90% 이상,90% 이상,500인 이상,대상현장(1/2종),비대상,일반조사,시공자 및 감리자에 행정지도 및 재방방지대책 수립요청,벽체 도장작업(그래픽)을 위해 말비계에 올라 가던 중 중심을 잃고 바닥으로 넘어져 왼쪽 팔에 통증을 느껴 병원 진료,말비계 안전사용 방법 교육,말비계 안전사용 방법 교육,11.0,15.0,넘어짐,도장공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0,4139.0
8741,서울특별시 은평구 증산동 213-20 증산2구역 주택재개발 정비사업,  2021-06-01 16:10,민간,맑음,18.0,20.0,공동주택,건축물,공동주택,211479,30,3,건축/건축물/공동주택,"절단, 베임",조치,조치,기타,기타,기타,기타,기타,설치작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,도시가스 배관 고정 부위에 절연테이프 부착을 위해 작업 중,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,피해없음,자상,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-06-12,2022-03-31,2020-01-01,2021-12-31,90% 이상,60~69%,500인 이상,대상현장(1/2종),비대상,일반조사,시공자 및 감리자에 행정지도 및 재발방지대책 수립요청,커터칼을 이용하여 절연테이프 자르던 중 왼속 2번째 손가락을 찔림,근로자 안전교육 및 베임 방지 장갑 활용 교육,근로자 안전교육 및 베임 방지 장갑 활용 교육,6.0,16.0,"절단, 베임",기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0,4139.0
7017,서울특별시 은평구 증산동 213-20 증산2구역 주택재개발 정비사업,  2021-01-18 15:00,민간,흐림,-8.0,35.0,공동주택,건축물,공동주택,211479,30,3,건축/건축물/공동주택,물체에 맞음,조치,조치,충돌,건축,철근콘크리트공사,기타,기타,설치작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,기대어 놓은 알폼이 바람에 넘어지며 재해자 허리부위 타격,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,피해없음,부딪힘,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-06-12,2022-03-31,2020-01-01,2021-06-30,90% 이상,50~59%,500인 이상,대상현장(1/2종),비대상,일반조사,시공자 및 감리자에게 행정지도 및 향후 재발방지 대책 수립요청,알폼을 조립하기 위해 기대어 놓은 알폼이 바람에 넘어지며 재해자 허리부위를 타격,안전교육 실시,작업장내 동선 및 통로확보 작업 전 충분한 몸풀기 실시,1.0,15.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,546.0,4139.0
7784,서울특별시 은평구 증산동 213-20 증산2구역 주택재개발 정비사업,  2021-03-25 16:00,민간,맑음,13.0,20.0,공동주택,건축물,공동주택,211479,30,3,건축/건축물/공동주택,넘어짐,조치,조치,기타,기타,기타,기타,기타,기타,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,3BL 2번 썬큰 계단실에서 현장 점검 중 발을 헛디뎌 넘어지며 발목을 접지름,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,피해없음,인대파열,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-06-12,2022-03-31,2020-01-01,2021-12-31,90% 이상,60~69%,500인 이상,대상현장(1/2종),비대상,일반조사,시공자 및 감리자에 행정지도 및 재발방지대책 수립요청,현장 점검 후 이동중 발을 헛딛뎌 넘어지며 발목을 접지름,전방 주시 교육,전방 주시 교육,3.0,16.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0,4139.0
10435,서울특별시 은평구 증산동 213-20 증산2구역 주택재개발 정비사업,  2021-10-04 10:20,민간,맑음,6.0,20.0,공동주택,건축물,공동주택,211479,30,3,건축/건축물/공동주택,넘어짐,조치,조치,기타,건축,미장공사,기타,기타,기타,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,답단에서 미끄러져 엉덩방아를 찜,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,피해없음,타박상,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-06-12,2022-03-31,2020-01-01,2021-12-31,90% 이상,90% 이상,500인 이상,대상현장(1/2종),비대상,일반조사,시공자 및 감리자에 행정지도 및 재방방지대책 수립요청,외부계단을 내려가다가 답단에서 미끄러져 엉덩방아를 찜,안전교육 실시,이동시 집중력 저하되는 행동 자제 교육(휴대폰 사용 및 전방주시 미비 등),10.0,10.0,넘어짐,미장공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0,4139.0
6688,서울특별시 은평구 증산동 213-20 증산2구역 주택재개발 정비사업,  2020-12-16 13:00,민간,흐림,3.0,25.0,공동주택,건축물,공동주택,211479,30,3,건축/건축물/공동주택,기타,미입력,미입력,기타,건축,철근콘크리트공사,기타,기타,운반작업,내부,미입력,바닥,미입력,환경적요인,기타,미입력,미입력,양중함으로 운반하던 도중 발목을 접질림,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,피해없음,찢어김(인대),3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-06-12,2022-03-31,2020-01-01,2021-05-31,90% 이상,50~59%,500인 이상,대상현장(1/2종),비대상,일반조사,시공자 및 감리자에게 행정지도 및 향후 재발방지 대책 수립요청,철근을 양중함으로 운반하던 도중 발목을 접질림,안전교육 실시,"작업장내 동선 및 통로확보, 작업 전 충분한 몸풀기 실시",12.0,13.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,516.0,4139.0
7461,서울특별시 은평구 증산동 213-20 증산2구역 주택재개발 정비사업,  2021-03-02 11:20,민간,흐림,-1.0,35.0,공동주택,건축물,공동주택,211479,30,3,건축/건축물/공동주택,기타,미입력,미입력,기타,건축,미장공사,기타,기타,마감작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,이동하려 방향 전환 중 오른쪽 무릎에 통증을 느낌,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,피해없음,무리한 동작 예상,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-06-12,2022-03-31,2020-01-01,2021-12-31,90% 이상,50~59%,500인 이상,대상현장(1/2종),비대상,일반조사,시공자 및 감리자에게 행정지도 및 향후 재발방지 대책 수립요청,쪼그려 앉아서 단열잴르 테이프로 고정 하던 주우 이동하려 방향 전환 중오른쪽 무릎에 통증을 느낌,충분한 스트레칭 실시 및 작업자세 관련 교육,충분한 스트레칭 실시 및 작업자세 변경실시,3.0,11.0,기타,미장공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0,4139.0
10307,서울특별시 은평구 증산동 213-20 증산2구역 주택재개발 정비사업,  2021-09-24 11:30,민간,흐림,28.0,20.0,공동주택,건축물,공동주택,211479,30,3,건축/건축물/공동주택,물체에 맞음,조치,조치,기타,건축,타일 및 돌공사,건설공구,공구류,절단작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,튕기는 그라인더에 얼굴을 맞아 사고가 발생,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,피해없음,위 눈꺼풀 영상,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-06-12,2022-03-31,2020-01-01,2021-12-31,90% 이상,70~79%,500인 이상,대상현장(1/2종),비대상,일반조사,시공자 및 감리자에 행정지도 및 재방방지대책 수립요청,그라인더를 사용하여 석재 절단 작업중 톱날이이 틈사이끼어 빼내는 과정에서 튕기는 그라인더에 얼굴을 맞음,근로자 부주의 및 보안경 미착용 교육,근로자 부주의 및 조안경 미착용 교육,9.0,11.0,물체에 맞음,타일 및 테라코타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0,4139.0
