,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
2375,충청남도 아산시 탕정면 매곡리 300 아산 탕정지구 주상복합 2-C1블럭 신축공사,  2020-01-03 11:00,민간,맑음,4.0,30.0,공동주택,건축물,공동주택,미입력,미입력,미입력,건축/건축물/공동주택,기타,미입력,미입력,기타,건축,가설공사,미입력,미입력,이동,미입력,미입력,미입력,미입력,미입력,작업자의 단순과실,미입력,미입력,리어카를 끌던 중 갑자기 왼쪽 종아리에 통증이 발생,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만", MRI 검사를 실시하여 정확한 진단이 필요,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-02-12,2022-01-11,2019-12-19,2019-12-23,85~89%,10% 미만,50~99인,대상현장(1/2종),대상,일반조사,작업자 안전교육실시,"2019년 12월 23일 오전 8시 30분경 리어카를 끌던 중 갑자기 왼쪽 종아리에 통증이 발생하여 작업을 못하게 되었고, 협력사 담당자와 함께 서울프라임병원으로 이동하여 X-RAY검사를 받음. 의사는 근육파열로 임의 소견을 냄. 협력사 측에서 경미한 근육통으로 생각하여 당사에 보고하지 않았으나, 재해자가 돌연 산재 신청을 하겠다고 하여 현재 산재여부 검토중인 사안임",협력사(두평건설) 사무실로 가 파스로 응급처치 후 협력사 담당자와 함께 서울프라임병원으로 이동하여 X-RAY검사를 받음. X-RAY검사 후 의사는 MRI검사를 받아야 정확한 진단이 가능,작업자 안전교육 실시,1.0,11.0,기타,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3089.0
6785,아산탕정지구 주상복합 2-C1 신축공사현장 비계 상부(1.5m)에서 떨어짐,  2020-12-24 13:10,민간,흐림,9.0,50.0,공동주택,건축물,공동주택,143609,40,2,건축/건축물/공동주택,떨어짐,조치,비조치,기타,건축,철근콘크리트공사,가시설,비계,정리작업,외부,미입력,바닥,미입력,시공적요인,부주의,미입력,미입력,2020년 12월 23일 수요일 10시 30분 정리팀 근로자 박00 반장이 201동 옥탑층에서 해체된 거푸집을 정리하던 중 시스템 비계에서 중심을 잃고 미끄러져 약 1.5M 높이에서 떨어져 우측 팔꿈치를 바닥에 부딪힘,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,"1,000만원 미만",XRAY 촬영 결과 우측 팔꿈치 요골경부골절 진단이 나옴,3일이상 휴업이 필요한 부상,"1,000억원 이상",300억 ~ 500억원 미만,2019-02-12,2022-01-11,2019-05-27,2022-01-31,90% 이상,60~69%,100~299인,대상현장(1/2종),비대상,일반조사,팔꿈치 치료 진행사항 관찰,2020년 12월 23일 수요일 10시 30분 정리팀 근로자 박00 반장이 201동 옥탑층에서 해체된 거푸집을 정리하던 중 시스템 비계에서 중심을 잃고 미끄러져 약 1.5M 높이에서 떨어져 우측 팔꿈치를 바닥에 부딪힘,"사고 발생 후 협력사 지정병원인 ""더 바른 정형외과""에 내방하여 X-RAY 촬영.진단명: 우측 팔꿈치 요골경부골절.",1. 안전벨트 안전고리 체결 유무 관리감독 철저2. 안전시설물 임의해체 통제 관리감독 철저,12.0,13.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,980.0,3089.0
4536,탕정지구 웰시티푸르지오 공사 중 사고,  2020-06-29 10:40,민간,맑음,30.0,60.0,공동주택,건축물,공동주택,17313,40,2,건축/건축물/공동주택,찔림,조치,조치,기타,건축,방수공사,건설공구,공구류,조립작업,내부,미입력,직접입력,믹서기,미입력,작업자의 단순과실,미입력,미입력,콘센트에 꽂아있는 상태로 벽에 기대어 놓은 믹서기 전원선을 정리하던 중 넘어지는 믹서기를 잡으려다가 믹서기의 전원 스위치를 눌러 믹서기 날이 회전하면서 피재자의 인중(코와 입 사이) 부분을 가격하면서 찢어짐(열상,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"1,000만원 미만",(코와 입 사이) 부분을 찢어짐,3일이상 휴업이 필요한 부상,"1,000억원 이상",300억 ~ 500억원 미만,2019-02-12,2022-01-11,2020-06-15,2020-07-13,85~89%,30~39%,100~299인,대상현장(1/2종),비대상,일반조사,유사사고방지위한 작업자 교육,1. 언  제 : 20. 06. 10 오전 10시 40분경2. 어디서 : 305동 13층 1.2호 라인 복도에서3. 누  가 : 피재자 김**이 동료 작업자 유인철과4. 무엇을 : 세대 액체 방수작업 중5.   왜   : 콘센트에 꽂아있는 상태로 벽에 기대어 놓은 믹서기 전원선을 정리하던 중 넘어지는 믹서기를 잡으려다가 6. 어떻게 : 믹서기의 전원 스위치를 눌러 믹서기 날이 회전하면서 피재자의 인중(코와 입 사이) 부분을 가격하면서 찢어짐(열상),병원후송,유사사고재발방지위한 교육실시,6.0,10.0,찔림,방수 및 방습공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,3089.0
2878,충청남도 아산시 탕정면 매곡리 270-1 아산 탕정지구 주상복합 2-C2블럭 신축공사,  2020-02-24 10:30,민간,맑음,5.0,40.0,공동주택,건축물,공동주택,미입력,미입력,미입력,건축/건축물/공동주택,물체에 맞음,미입력,미입력,기타,건축,가설공사,가시설,강관동바리,해체작업,미입력,미입력,미입력,미입력,미입력,중량물 운반|적재하중,미입력,미입력, 벽면에 적치한 벽체 ALFORM(1장)이 전도되면서피재자의 오른손 검지 손가락에 맞음,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,"1,000만원 미만",오른손검지손가락부상,3일이상 휴업이 필요한 부상,"1,000억원 이상",200억 ~ 300억원 미만,2019-02-12,2022-01-11,2019-10-01,2020-06-30,85~89%,10~19%,100~299인,대상현장(1/2종),비대상,일반조사,교육철저,1)언제 : 20년 02월 24일(월) 오전 10시 30분경2)장소 : 304동 10층 세대 내3)누가 : 피재자 장**4)무엇을 : 알폼해체 작업간5)어떻게 : 벽면에 적치한 벽체 ALFORM(1장)이 전도되면서6)왜 : 피재자의 오른손 검지 손가락에 맞음,.,"자재적시시 수평적 전도위험제거, 해체작업구간 구획설정 및 정리정돈 상태유지",2.0,10.0,물체에 맞음,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,273.0,3089.0
10777,아산탕정지구 주상복합 2-C1블럭 신축공사 천장작업자 코뼈 골절사고,  2021-10-23 14:30,민간,맑음,16.0,40.0,공동주택,건축물,공동주택,143515.29,40,2,건축/건축물/공동주택,물체에 맞음,조치,조치,기타,건축,금속공사,건설자재,천정패널,마감작업,외부,미입력,상부(위),미입력,시공적요인,작업자의 단순과실,미입력,미입력,2021년 10월 23일 14시30분경 204동 1층 필로티 천장 금속천장판 설치 작업 중 작업구간 이동을 위해 틀비계를 해체하여 이동시키는 과정에서 작업발판에 있던 버팀대 하나가 떨어져 재해자의 코등을 타격,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,피해없음,없음,3일이상 휴업이 필요한 부상,"1,000억원 이상",20억 ~ 50억원 미만,2019-02-12,2022-01-11,2020-02-19,2022-01-11,90% 이상,90% 이상,100~299인,대상현장(1/2종),비대상,일반조사,작업자 안전관리 철저 독려,"피해자(안**, 42세, 외국인)가 아산 탕정지구 주상복합 2-C1블럭 신축공사 204동 1층 피로티 AL.천장재 설치작업중 AL.천장재가 피해자 얼굴로 낙하하여 코를 가격, 코뼈가 골절됨.","2021.10.23(토) 14:30 사고발생, 2021.10.23(토) 15:30 순천향병원 응급실에서 응급처치, 2021.10.25(월) 아산시청 현장조사",이동식 틀비계 이동 및 작업 관련 특별안전교육 실시,10.0,14.0,물체에 맞음,금속공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,692.0,3089.0
1536,충청남도 아산시 탕정면 매곡리 300 아산 탕정지구 주상복합 2-C1블럭 신축공사,  2019-10-29 10:30,민간,맑음,15.0,40.0,공동주택,건축물,공동주택,미입력,미입력,미입력,건축/건축물/공동주택,떨어짐,미입력,미입력,기타,건축,가설공사,가시설,강관동바리,설치작업,미입력,미입력,미입력,미입력,미입력,작업자의 단순과실,미입력,미입력,시스템동바리 근로자 1명이 8-2구간(사업부지 북서측) 시스템동바리 작업발판 설치 위치 확인을 위해 1단 횡대에 올라가 이동 중 다른 횡대에 안전벨트 고리를 체결하기 위해 고리를 해체하여 움직이다 미끄러져 약 1.8M 높이에서 낙상,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",약 1.8M 높이에서 낙상함,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2019-02-12,2022-01-11,2019-09-16,2019-11-15,85~89%,10~19%,100~299인,대상현장(1/2종),대상,일반조사,시스템동바리 설치작업 관련 특별안전교육 실시. TBM활동 시 해당 팀 시스템동바리 작업사항에 대한 위험요인 및 안전대책에 대한 교육 실시.,2019년 10월 29일 오전 10시 30분경 시스템동바리 근로자 1명이 8-2구간(사업부지 북서측) 시스템동바리 작업발판 설치 위치 확인을 위해 1단 횡대에 올라가 이동 중 다른 횡대에 안전벨트 고리를 체결하기 위해 고리를 해체하여 움직이다 미끄러져 약 1.8M 높이에서 낙상한 사고임. 사고 발생 즉시 119 신고하여 현장에서 재해자 응급처치 및 순천향대학교천안병원으로 후송 조치함.,사고 발생 즉시 119 신고하여 현장에서 재해자 응급처치 및 순천향대학교천안병원으로 후송 조치함,시스템동바리 설치작업 관련 특별안전교육 실시. TBM활동 시 해당 팀 시스템동바리 작업사항에 대한 위험요인 및 안전대책에 대한 교육 실시.,10.0,10.0,떨어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,3089.0
7254,탕정지구 2-C1블록 주상복합 신축공사 사고,  2021-02-09 13:10,민간,맑음,3.0,10.0,공동주택,건축물,공동주택,1435152,40,2,건축/건축물/공동주택,끼임,해당없음,조치,기타,건축,건축물 부대공사,건설기계,지게차,상차 및 하역작업,외부,미입력,뒤,미입력,환경적요인,작업자의 단순과실,미입력,미입력,"작업자 및 지게차 운전수, 신호수",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,피해없음,작업자 부상외 별도 물적피해없음,3일이상 휴업이 필요한 부상,"1,000억원 이상",분류불능,2019-02-12,2022-01-11,2021-02-04,2021-02-28,90% 이상,60~69%,50~99인,대상현장(1/2종),비대상,일반조사,"지게차 신호수에 대한 특별안전교육 실시, 지게차 운행 시 신호수에 의한 통제 철저","2021년 2월 8일 3시 20분 경 205동 건설용 리프트 1호기 부근 지게차로 가구 자재 하역 후 후진 중에 이동하던 근로자의 좌측 발등을 밟아 타박상을 입음.사고 발생 당시, 재해자의 증상이 심하지 않아 원청에 보고를 하지 않았으나, 약 1시간 경과 후 통증이 있어 목격자와 함께 병원 내방 및 진료를 받음.당사는 협력사로부터 사고 발생 다음날인 2021년 2월 9일 오후 1시 10분, 사고 발생 경위에 대한 보고를 받음.",부상 작업자 경미 타박상으로 통원치료 예정,"지게차 신호수에 대한 특별안전교육 실시, 지게차 운행 시 신호수에 의한 통제 철저",2.0,13.0,끼임,내외벽공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,3089.0
7939,아산탕정지구 주상복합2-C2 신축공사 중 사고,  2021-04-06 09:30,민간,맑음,10.0,45.0,공동주택,건축물,공동주택,173125,40,2,건축/건축물/공동주택,넘어짐,조치,조치,기타,건축,타일 및 돌공사,가시설,작업발판,설치작업,내부,미입력,상부(위),미입력,시공적요인,부주의,미입력,미입력,스템 비계발판에서 전도로 인한 1번 요추 압박골절,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,"1,000만원 미만",비계 발판에 발이 걸려 넘어지면서 엉덩방아를 찧은 사고임 ( CT촬영결과 요추 1번 압박골절 진단 ),3일이상 휴업이 필요한 부상,"1,000억원 이상",분류불능,2019-02-12,2022-01-11,2020-12-01,2021-06-30,85~89%,70~79%,100~299인,대상현장(1/2종),비대상,일반조사,불안전한 상태 및 행동이 발생되지 않도록 하고 사고발생시 즉시 현장 관리자에게 보고할 수 있도록 재교육 실시,1. 언제 : 2021년 04월 06일 09:30분 경2. 어디서 : 302동 1호세대 시스템비계 측벽에서3. 누가 : 피해자가4. 무엇을 : 코킹 작업 중5. 어떻게 : 상부에서 떨어지는 담수를 피하려고 이동중 6. 왜 : 비계 발판에 발이 걸려 넘어지면서 엉덩방아를 찧은 사고임 ( CT촬영결과 요추 1번 압박골절 진단 ),현재 입원중이며 산재처리예정,불안전한 상태 및 행동이 발생되지 않도록 하고 사고발생시 즉시 현장 관리자에게 보고할 수 있도록 재교육 실시,4.0,9.0,넘어짐,타일 및 테라코타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,211.0,3089.0
2513,충청남도 아산시 탕정면 매곡리 300 아산 탕정지구 주상복합 2-C1블럭 신축공사,  2020-01-18 16:30,민간,맑음,4.0,30.0,공동주택,건축물,공동주택,미입력,미입력,미입력,건축/건축물/공동주택,물체에 맞음,미입력,미입력,기타,건축,해체 및 철거공사,가시설,거푸집,해체작업,미입력,미입력,미입력,미입력,미입력,거푸집 긴결재/앵커 해체,미입력,미입력,지상1층 해체작업구역에서 벽체 1단 폼(높이: 1200mm)을 해체하던 중 2단에 설치되어 있던 폼이 함께 떨어지며 1차로 재해자의 안전모에 부딪힌 후 2차로 어깨에 타박을 입힘,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",지상1층 해체작업구역에서 벽체 1단 폼(높이: 1200mm)을 해체하던 중 2단에 설치되어 있던 폼이 함께 떨어지며 1차로 재해자의 안전모에 부딪힌 후 2차로 어깨에 타박을 입힘,3일이상 휴업이 필요한 부상,"1,000억원 이상",5억 ~ 10억원 미만,2019-02-12,2022-01-11,2019-12-16,2020-01-31,85~89%,10~19%,50~99인,대상현장(1/2종),대상,일반조사,작업자 교육철저,2020년 1월 18일 토요일 오후 4시 30분경 206동 지상1층 해체작업구역에서 벽체 1단 폼(높이: 1200mm)을 해체하던 중 2단에 설치되어 있던 폼이 함께 떨어지며 1차로 재해자의 안전모에 부딪힌 후 2차로 어깨에 타박을 입힘.,병원후송 X-RAy촬영,작업자의 안전교육,1.0,16.0,물체에 맞음,해체 및 재활용공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,3089.0
5630,아산탕정지구 주상복합2-C2 신축공사 중 사고,  2020-09-26 14:00,민간,맑음,25.0,42.0,공동주택,건축물,공동주택,173125,40,2,건축/건축물/공동주택,끼임,해당없음,해당없음,기타,건축,조적공사,건설자재,자재,운반작업,내부,미입력,바닥,미입력,시공적요인,부주의,미입력,미입력,작업발판 위에 벽돌 5장을 옮기면서 오른손 약지 마디가 끼이면서 골절사고 발생,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,피해없음,오른손 약지 마디 골절로 인한 3일 이상의 휴업 발생,3일이상 휴업이 필요한 부상,"1,000억원 이상",20억 ~ 50억원 미만,2019-02-12,2022-01-11,2019-12-04,2022-01-31,85~89%,50~59%,100~299인,대상현장(1/2종),비대상,일반조사,자체 재발방지 지도,"1. 언  제 : 20. 09. 26(토) 14:00시경2. 어디서 : 302동 33층(3,4라인) 세대에서3. 누  가 : 피재자 최**이 처(김**)와 함께4. 무엇을 : 세대 조적작업 중5.   왜   : 작업발판 위에 벽돌(5장)을 올려놓다가6. 어떻게 : 오른손 약지가 벽돌 사이에 끼임.","1. 09.26(토) 16:00 사고발생시 오른쪽 약지에 멍이 들었으나 괜찮을 것으로 생각하고 다음 작업을                  위해 34층에 작업도구와 작업준비 등을 마치고 귀가(현장에 보고하지 않음)2. 09.27(일) 17:00 통증과 붓는 증상이 있어 충북 청주(오창 소재) 중앙병원에 내원하여 X-ray촬영                  결과 약지 뼈가 골절되고 염증도 생기면서 입원치료가 필요하다는 소견을 들음.3. 09.27(일) 17:25 합덕건설 소장 김**에게 사고발생과 검사결과 등을 유선으로 통보4. 09.28(월) 07:50 해당 사실을 합덕건설 김** 소장, 피재자 최**과 처(김**)와 함께 현장에                  도착하여 해당 사고 사실에 대하여 진술함.",불안전한 상태 및 행동이 발생되지 않도록 하고 사고발생시 즉시 현장 관리자에게 보고할 수 있도록 재교육 실시,9.0,14.0,끼임,조적공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,789.0,3089.0
