,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
3418,"경상남도 고성군 하이면 하이로 34 고성하이화력 1,2호기 발전소 건설공사",  2020-04-07 10:00,공공,맑음,13.0,36.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,미입력,미입력,기타,기타,기타,가시설,비계,이동,미입력,미입력,미입력,미입력,미입력,작업자의 단순과실,미입력,미입력,이동 중 주변상황 인지 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,"1,000만원 미만",우측 제5족지 골절,3일이상 휴업이 필요한 부상,분류불능,"500억 ~ 1,000억원 미만",2015-10-29,2021-07-31,2017-11-01,2021-04-30,75~79%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산재처리,보일러 #2호기 북쪽에서 비계 사다리를 타고 내려오던 중 하부에 있는 비계 클램프를 보지 못하고 밟고 넘어짐,산재처리,작업 전/중/후/이동시 주변 상황인지에 관한 교육실시,4.0,10.0,넘어짐,기타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.0,263.0
2439,업무상 질병(15년 배관조공 종사),  2020-01-13 00:00,공공,흐림,1.0,40.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,질병,미입력,미입력,기타,산업설비,산업설비공사,질병,질병,설비작업,내부,미입력,하부(아래),미입력,환경적요인,기타,미입력,미입력,장기간 조공작업으로 우측 어깨 질병 발생,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,피해없음,우측 견관절 회전근개 부분파열,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2015-10-29,2021-07-31,2017-02-01,2021-10-31,90% 이상,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,근골격계 유해요인 조사 및 프로그램 운영 확인,"15년간 배관 조공으로 일하면서 우측 견관절 회전근개 부분파열 진단을 받고 '20.01.14 견봉 성형술 및 활액막 제거시술을 시행한 후 최종 근로를 제공한 성도이엔지를 대상으로 작업내용과 어깨병명과의 인과관계를 확인해 달라고 근로복지공단 통영지사에 요양급여 신청서를 접수함. 강00씨는 성도이엔지에 병원에서 시술한 사실을 알리지 않고 본인 스스로 근로복지공단에 요양급여 신청한 생계형 근로자로서 사업주 의견서 제출 하였으나, 근로복지공단 최종 승인 됨(20.09.01)",견봉 성형술 및 활액막 제거시술,근골격계 유해요인 조사 및 프로그램 운영,1.0,0.0,질병,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1733.0,263.0
4140,"이동 중, 발목 접질림",  2020-05-30 11:10,공공,맑음,21.0,40.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,조치,조치,기타,전기설비,전기설비공사,기타,"전주, 전선",설비작업,내부,미입력,바닥,미입력,시공적요인,불안전한 작업자세,미입력,미입력, 자재 운반 과정중 작업자 불안전한 자세로 작업- 해당 자재 운반 경로 부적절,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,"1,000만원 미만",우측 족관절 전거비인대 파열,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2015-10-29,2021-07-31,2018-07-01,2021-06-30,75~79%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사," 작업구간 위험사항 및 간섭사항을 관리자들이 사전전에 확인- 작업 상황별 발생할수 있는 불안전행동, 위험사항들에 대한 안전교육 실시- 작업 전 작업 및 운반에 대한 계획 수립 및 현장이행 확인",계단 난간 사이로 전선관을 이동시키는 작업을 하던 중 우측 발을 계단 답단에 불안전하게 밟으면서 발목을 접질림,- 2020.05.30 13시 30분경 : 사고 당시 별 다른 증상이 없다가 점심시간 이후 당사자가 고통을   호소하자 당시 목격자이며 담당 팀장인 김00이 삼영기업 안전팀에 보고 후 삼천포 소재의 병원   으로 이송해 진료를 받게 함 - 2020.05.30 15시 경 : 진료 및 반깁스등의 치료(3주 치료 진단) 후 숙소로 귀가," 작업구간 위험사항 및 간섭사항을 관리자들이 사전전에 확인- 작업 상황별 발생할수 있는 불안전행동, 위험사항들에 대한 안전교육 실시- 작업 전 작업 및 운반에 대한 계획 수립 및 현장이행 확인",5.0,11.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1095.0,263.0
3045,"경상남도 고성군 하이면 하이로 34 고성하이화력 1,2호기 발전소 건설공사",  2020-03-11 08:30,공공,맑음,5.3,52.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,미입력,미입력,기타,기타,기타,가시설,거푸집,설치작업,미입력,미입력,미입력,미입력,미입력,기타,미입력,미입력,이동 중 부주의로 인한 전도,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",염좌 및 긴장,3일이상 휴업이 필요한 부상,분류불능,"1,000억원 이상",2015-10-29,2021-07-31,2018-02-01,2021-04-30,75~79%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,개구부 전면 폐합조치,석탄취급설비 석탄저장고 작업장에서 강재 거푸집 안전망을 설치하기 위해 이동 중 안전망에 가려진 개구부를(10cmX30cm) 발견하지 못하고 밟고 지나면서 발이 빠짐,산재처리,개구부 전면 폐합조치,3.0,8.0,넘어짐,기타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,263.0
4944,작업중 샤클 충돌에 의한 상해,  2020-08-03 16:30,공공,흐림,22.0,85.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,물체에 맞음,해당없음,해당없음,기타,산업설비,산업설비공사,기타,기타,설치작업,내부,미입력,고소,미입력,관리적요인,부주의,미입력,미입력,샤클을 해체 및 슬링벨트에 재결속후 철구조물 밖 하부로 내리던중 당시 2M 하부에서 불팅작업중인 재해자  이00의 어깨에 샤클이 충격한 사고,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",좌측 어깨 회전근개 파열,3일이상 휴업이 필요한 부상,"1,000억원 이상","500억 ~ 1,000억원 미만",2015-10-29,2021-07-31,2018-07-01,2021-04-30,75~79%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,재발방지대책 수립 및 이행 확인,2020년 8월 3일 16시30분경 TT-07B구간 상하부 협력 철골설치구간에서 동료잉 박00씨가 슬링벨트에 묶은 샤클을 내리던중 하부에서 볼트체결중이던 재해자 이00의 좌측어깨에 충격을 가하여 약간의 통증이 있어 익일 병원 진료시 타박상 진단으로 계속 근로를 하였으나 통증이 지속되어 17일 MRI검사결과 회전근개 파열의 재해로 진단함,"1. 사고 익일  4일 13:30경 삼천포서울병원에 1차 X-ray 촬영결과 타박상으로 진단 물리치료 실시2. 이후 7일, 14일, 16일 통원진료 실시 3. 통증이 지속되어 17일 삼천포 서울병원에서 MRI 촬영결과 회전근개 파열 진단","1.부재 해체 시 상호 확인 조치2.상하부 동시 협력작업시 상호 작업내용 확인후 작업 진행3.하부 확인 및 상호 소통4.위험성 평가와 명일사전미팅 시 방법 변경, 누락된 작업 내용 안전대책 추가 수립 후 작업5.TBM 활동시, 위험요인에 대한 교육 철저",8.0,16.0,물체에 맞음,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.0,263.0
9375,폐기물 처리 중 발목 골절,  2021-07-15 13:45,공공,맑음,30.0,70.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,해당없음,해당없음,기타,산업설비,산업설비공사,기타,기타,정리작업,외부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,무거운 폐기물 마대를 멀리 투척하려다 무게중심을 잃고 발목이 접질림,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,피해없음,오른 발목 및 발 인대 파열,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2015-10-29,2021-07-31,2017-06-20,2021-10-31,90% 이상,90% 이상,500인 이상,비대상현장,대상,일반조사,"무거운 폐기물 마대는 던지지 말고 집하장 바닥에 내려놓도록 교육, 관리 확인","2021년 07월 15일(목) 13시 45분경 3회처리장에서 자재 정리후 쓰레기 반출을 위해 쓰레기를 마대에 담아 쓰레기하치장으로 이동하여, 쓰레기 마대를 쓰레기하치장 적재물 위로 투척 중 무게중심을 잃고 오른쪽 발목을 접질림",인근병원 후송 및 진료,"무거운 폐기물 마대는 던지지 말고 집하장 바닥에 내려놓도록 교육, 관리",7.0,13.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1594.0,263.0
4975,Steam 가배관 라인 옆을 지나던 근로자의 상해,  2020-08-07 10:00,공공,흐림,25.0,90.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,화상,비조치,해당없음,기타,산업설비,산업설비공사,기타,기타,이동,내부,미입력,바닥,미입력,관리적요인,구조물등 그밖의 위험방치 및 미확인,미입력,미입력,1.Martyr Valve 잠김 상태 불량2.Steam Blowing 후 잔열이 남아 있는 상태에서 작업 진행,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",목 부위 경미 화상,3일이상 휴업이 필요한 부상,"1,000억원 이상",분류불능,2015-10-29,2021-07-31,2018-10-01,2021-04-01,75~79%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,"1.혹시 모를 Steam 발생에 대하여 위험 요인 숙지 하고 , EPC 시운전과 확인 후 작업 투입2.작업 전 Valve Close 상태 확인 후 작업 투입3.화상 방지 보호구 착용(방열복)4.Steam Blowing Step 변경 작업 전 작업방법 과 위험요소 숙지를 확인5.위험 예상 작업 구간에 대해서 관리자(팀장, 반장)의 지휘하에 작업 진행6.Steam Blowing Step 변경 작업자에 대한 교육 실시7.TBM시 안전문제 전파 교육 실시   - 작업 착수 前(오전, 오후) 소규모 단위 위험성평가 공유8.정기 교육 시 전 근로자 대상 교육 실시",‘2020년 8월 7일(금) 11시 00분 경 터빈 #1호기 3층 스팀 가배관 라인에서 Steam Blowing Step 2/9→3/9로 변경 작업 중 제관공인 재해자(서00)가 공구를 가지러앞을 지나가면서 스팀 잔열에 의해 오른쪽 귀 부위와 뒷목을 데임,"2020. 08. 07(금) 11:00 경 : 사고 발생 및 재해자 작업 지속 함.                                    (근로자 본인이 별일 아닌 것으로 생각 함)2020. 08. 07(금) 11:30 경 : 20분간 작업을 진행하다가 데인 부분에 통증을 느껴                                     관리자(송00 차장)와 함께 건강관리실 방문                                    * 상처 부위 얼음 찜질 처치 후 병원으로 이동2020. 08. 07(금) 11:50 경 : 피부과 진료(열로인한 정확한 진단 불가 명일 재내방 요청)2020. 08. 08(토) : 재진료 방문 후 출근    	      (화상의 정도가 심하지 않아 별도 시술 치료 무, 경미화상 피부 치료요함)2020. 08. 09(일) : 정상 출근2020. 08. 10(월) : 오전 09시경 병원 내방	      (피부 치료를 위해 얼굴 및 목부 화상부위 거즈 조치로 작업불가, 퇴근조치함) 2020. 08. 13(목) : 현재까지 계속 정상출력 중","1.혹시 모를 Steam 발생에 대하여 위험 요인 숙지 하고 , EPC 시운전과 확인 후 작업 투입2.작업 전 Valve Close 상태 확인 후 작업 투입3.화상 방지 보호구 착용(방열복)4.Steam Blowing Step 변경 작업 전 작업방법 과 위험요소 숙지를 확인5.위험 예상 작업 구간에 대해서 관리자(팀장, 반장)의 지휘하에 작업 진행6.Steam Blowing Step 변경 작업자에 대한 교육 실시7.TBM시 안전문제 전파 교육 실시   - 작업 착수 前(오전, 오후) 소규모 단위 위험성평가 공유8.정기 교육 시 전 근로자 대상 교육 실시",8.0,10.0,화상,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,913.0,263.0
3092,"경상남도 고성군 하이면 하이로 34 고성하이화력 1,2호기 발전소 건설공사",  2020-03-13 17:20,공공,맑음,12.0,57.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,물체에 맞음,미입력,미입력,기타,기타,기타,미입력,미입력,용접작업,미입력,미입력,미입력,미입력,미입력,기타,미입력,미입력,용접부 용접상태 확인 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,"1,000만원 미만",좌측 제2수지 개방성 열상,3일이상 휴업이 필요한 부상,분류불능,"1,000억원 이상",2015-10-29,2021-07-31,2016-06-20,2021-04-30,75~79%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산재처리,GGH Cooler #1번 “B” 구역 덕트 내부 취부 작업을 위해 파워쟈키로 피스를 밀던 중 가 용접부가 파단 되면서 피스가 근로자 검지손가락을 타격 함.,산재처리,작업전 작업환경 확인에 관한 교육실시,3.0,17.0,물체에 맞음,기타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.0,263.0
3094,"경상남도 고성군 하이면 하이로 34 고성하이화력 1,2호기 발전소 건설공사",  2020-03-13 17:47,공공,맑음,12.0,57.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,물체에 맞음,미입력,미입력,기타,기타,기타,건설공구,공구류,정비작업,미입력,미입력,미입력,미입력,미입력,기타,미입력,미입력,에어호스 정비미흡으로 인한 상해,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",좌측 눈 타박상,3일이상 휴업이 필요한 부상,분류불능,"1,000억원 이상",2015-10-29,2021-07-31,2018-02-01,2021-04-30,75~79%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산재처리,"터빈동 1호기 3층에서 작업 종료 후 옷에 묻은 먼지를 털어내기 위해 동료 근로자가 에어호스를 잡고 밸브를 여는순간 압에 에어호스 끝이 흔들리면서 뒤에서 대기 하던 근로자의 왼쪽 눈에 맞음. 근로자는 ISSUE 이후 정상 출근 하였으나, 현장 종료 후 1년간 고용 보장과 향 후 후유증에 대한 치료비 지급을 요구하여 하는 전형적 생계형 재해로 법적 처리 예정.",산재처리,각 장비 정비 철저,3.0,17.0,물체에 맞음,기타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,263.0
3125,"경상남도 고성군 하이면 하이로 34 고성하이화력 1,2호기 발전소 건설공사",  2020-03-16 15:30,공공,맑음,10.0,38.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,미입력,미입력,기타,기타,기타,건설공구,공구류,설치작업,미입력,미입력,미입력,미입력,미입력,기타,미입력,미입력,케이블 포설작업 중 부주의로 인한 끼임,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,"1,000만원 미만",좌측 제2수지 열상,3일이상 휴업이 필요한 부상,분류불능,300억 ~ 500억원 미만,2015-10-29,2021-07-31,2016-01-01,2021-04-30,75~79%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산재처리,"본부지 FG터널 내 케이블 포설 작업 중이던 근로자가 회전하는 케이블 포설용 캐터필러 사이에 무의식 적으로 손을 넣어 왼쪽 손 검지 손가락이 끼임. 사고 이후 근로자가 잠적 하였으며, 상처 부위 세균 감염 및 손가락 피부 이식을 해야 한다는 빌미로 금전을 요구 함.",산재처리,부주의에 대한 교육 실시,3.0,15.0,끼임,기타공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.0,263.0
