,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
7803,이동 중 바닥에 있는 자재에 걸려 넘어짐,  2021-03-26 15:30,민간,맑음,11.0,58.0,공동주택,건축물,공동주택,190611,29,2,건축/건축물/공동주택,넘어짐,조치,조치,기타,건축,철근콘크리트공사,가시설,거푸집,이동,인접주변,미입력,직접입력,인접주변,시공적요인,장애물 충돌,미입력,미입력,"통행로 이용 규정 미이행, 주변 장애물 인지 미흡",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,"1,000만원 미만",좌측 무릎 쓸개골 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2020-04-17,2023-02-28,2020-11-01,2022-02-28,90% 이상,20~29%,300~499인,대상현장(1/2종),비대상,일반조사,"정해진 이동통로 사용 관련 교육, 이동시 전방주시 및 불필요한 행동 자제",이동 중 바닥에 있던 철근에 걸려 넘어짐,병원 통원 치료 중,"정해진 이동통로 이용, 이동시 정방주시 및 불필요한 행동 자제",3.0,15.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,484.0,6969.0
9953,계단실 작업 중 몸의 균형을 잃고 넘어짐,  2021-08-26 11:00,민간,흐림,27.0,81.0,공동주택,건축물,공동주택,190611,29,2,건축/건축물/공동주택,넘어짐,해당없음,해당없음,기타,건축,철근콘크리트공사,가시설,작업발판,정리작업,내부,미입력,상부(위),미입력,관리적요인,불안전한 작업자세,미입력,미입력,"불안전한 작업자세, 작업부위에 맞는 작업발판 미사용 등 작업자의 부주의",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,피해없음,해당 없음,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2020-04-17,2023-02-28,2020-11-02,2022-02-28,90% 이상,40~49%,300~499인,대상현장(1/2종),비대상,일반조사,"불안전한 작업자세에 대한 교육, 필요시 높이에 맞는 작업발판 사용",계단 단차구간에 말비계를 걸처놓은 상태에서 작업 중 몸의 균형을 잃음,병원 통원치료중,"불안전한 작업자세에 대한 교육, 필요시 높이에 맞는 작업발판 사용",8.0,11.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,483.0,6969.0
13671,미끄러지면서 지면에 발을 접질림,  2022-06-07 08:30,민간,맑음,27.0,58.0,공동주택,건축물,공동주택,190611,29,2,건축/건축물/공동주택,넘어짐,해당없음,해당없음,기타,건축,가설공사,가시설,안전시설물,해체작업,외부,미입력,바닥,미입력,설계적요인,부주의,미입력,미입력,"불안전한 작업자세 및 행동, 부주의",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",외측복사의 미세 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2020-04-17,2023-02-28,2020-11-01,2023-02-28,90% 이상,70~79%,300~499인,대상현장(1/2종),비대상,일반조사,안전한 작업자세 및 행동에 의한 작업 실시,안전시설물 해체 작업중 손이 닿지 않아 단관파이프를 밟고 있던 중 미끄러지면서 지면에 발을 접질림,병원 치료중,안전한 작업자세 및 행동에 의한 작업 실시,6.0,8.0,넘어짐,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,849.0,6969.0
6746,반월지구 B1BL 공동주택 신축공사 인력으로 자재운반 중 자재와 바닥에 손가락 끼임,  2020-12-21 17:00,민간,맑음,-1.0,73.0,공동주택,건축물,공동주택,187678,29,2,건축/건축물/공동주택,끼임,해당없음,해당없음,기타,건축,가설공사,가시설,비계,운반작업,인접주변,미입력,바닥,미입력,시공적요인,불안전한 작업자세,미입력,미입력,부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",원위지골 골정,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2020-04-17,2023-02-28,2020-11-01,2022-02-28,90% 이상,10~19%,300~499인,대상현장(1/2종),비대상,일반조사,작업 전 작업방법 및 안전 주의사항 등 안전교육 강화,우설건설 소속 시스템비계공 이00씨가 시스템비계 수평대 자재를 인력으로 운반하여 바닥에 내려 놓는 중 자재와 바닥사이에 검지손가락이 낌,병원 통원치료 중,1. 작업 전 작업방법 및 안전 주의사항 등 안전교육 강화2. 자재 하역시 고임목을 설치하여 끼임 방지,12.0,17.0,끼임,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,484.0,6969.0
7995,운전석에서 내려오다 디딤판에 걸려 넘어짐,  2021-04-09 12:00,민간,맑음,11.0,51.0,공동주택,건축물,공동주택,190611,29,2,건축/건축물/공동주택,넘어짐,해당없음,해당없음,기타,기타,기타,건설기계,콘크리트믹서트럭,이동,외부,미입력,직접입력,레미콘 운전석,환경적요인,작업자의 단순과실,미입력,미입력,부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",엉덩이뼈 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",분류불능,2020-04-17,2023-02-28,2020-11-01,2023-02-01,90% 이상,20~29%,300~499인,대상현장(1/2종),비대상,일반조사,이동 시 주변사항 주시 교육,레미콘 운전원이 운전석에서 내려오다 발 디딤판에 걸려 넘어지며 엉덩방아를 찜,병원 통원치료 중,이동 시 주변사항 주시,4.0,12.0,넘어짐,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,822.0,6969.0
8820,자재가 미끄러져 발에 맞음,  2021-06-08 16:00,민간,안개,21.0,75.0,공동주택,건축물,공동주택,190611,2,29,건축/건축물/공동주택,물체에 맞음,조치,조치,기타,건축,철근콘크리트공사,건설자재,자재,조립작업,내부,미입력,바닥,미입력,시공적요인,부주의,미입력,미입력,자재를 빼내는 과정 시 인지 미흡,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,피해없음,발가락 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2020-04-17,2023-02-28,2020-11-01,2023-02-28,90% 이상,30~39%,300~499인,대상현장(1/2종),비대상,일반조사,"자재 적재시 규칙적으로 쌓아두고, 쌓는 높이 조정 및 결속",자재를 빼내는 과정 중 적재되어 있던 십자 조인트바 자재가 미끄러지면서 발에 맞음,병원 통원치료 중,"자재 적재시 규칙적으로 쌓아두고, 쌓는 높이 조정 및 결속",6.0,16.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,849.0,6969.0
7180,철근 기둥 작업중 무리한 동작으로 인한 어깨 탈골,  2021-02-03 09:50,민간,강설,-3.2,69.0,공동주택,건축물,공동주택,미입력,미입력,미입력,건축/건축물/공동주택,기타,미입력,미입력,기타,건축,철근콘크리트공사,건설자재,철근,기타,외부,미입력,옆,미입력,시공적요인,구조물등 그밖의 위험방치 및 미확인,미입력,미입력,부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",어께의 상세불명 탈구,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2020-04-17,2023-02-28,2020-11-01,2022-02-28,90% 이상,10~19%,300~499인,대상현장(1/2종),비대상,일반조사,작업 전 작업순서 및 주변여건 확인,기둥 철근을 세우는 작업중 지하1층 PC보에 걸리면서 우측어깨에 무리한 힘을 줌,병원 통원 치료 중,작업 전 작업을 행하는 근로자의 작업반경 내 장애물이 없는지 확인 장애물이 있을 경우 작업위치에 따른 작업순서를 정하여 주변 장애물에 의한 간섭이 발생되지 않도록 작업계획 수립,2.0,9.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,484.0,6969.0
9324,지게차와 부딪힘,  2021-07-12 15:10,민간,맑음,27.0,57.0,공동주택,건축물,공동주택,190611,29,2,건축/건축물/공동주택,부딪힘,조치,조치,기타,기타,기타,건설기계,지게차,이동,외부,미입력,옆,미입력,관리적요인,부주의,미입력,미입력,"반복되는 작업으로 인한 방심, 부주의",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,피해없음,"외측복사의 골절의 골정, 폐쇄성",3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2020-04-17,2023-02-28,2020-11-01,2023-02-28,90% 이상,20~29%,300~499인,대상현장(1/2종),비대상,일반조사,"지게차 및 신호수의 신호체계에 대한교육 철저, 지게차 경보음의 인식 향상",레미콘 차량을 유도를 하면 뒤걸음 치던 중 지게차와 부딪힘,병원 통원치료 중,"지게차 및 신호수의 신호체계에 대한교육 철저, 지게차 경보음의 인식 향상",7.0,15.0,부딪힘,기타공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,849.0,6969.0
11696,자재 이동중 손가락과 함께 벽체에 부딪힘,  2021-12-28 15:00,민간,맑음,-2.0,58.0,공동주택,건축물,공동주택,190611.7879,29,2,건축/건축물/공동주택,부딪힘,해당없음,해당없음,기타,건축,가설공사,가시설,거푸집,운반작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,"반복되는 작업으로 인한 방심, 부주의",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,"1,000만원 미만",손가락의 근우지골 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2020-04-17,2023-02-28,2020-11-01,2023-02-28,90% 이상,50~59%,100~299인,대상현장(1/2종),비대상,일반조사,반복적 작업에 따른 근로자 부주의 관련 교육,AL폼 자재를 이동하던 중 손가락과 함께 벽체에 부딪힘,병원 치료 중,반복적 작업에 따른 근로자 부주의 관련 교육,12.0,15.0,부딪힘,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,849.0,6969.0
11636,반월지구 B1BL 신동탄포레자이 타일 탈락에 의한 작업자 부상,  2021-12-22 17:00,민간,맑음,15.0,55.0,공동주택,건축물,공동주택,190611.79,29,2,건축/건축물/공동주택,물체에 맞음,해당없음,조치,탈락,건축,미장공사,건설자재,자재,마감작업,내부,미입력,바닥,미입력,시공적요인,탈락,미입력,미입력,시공상태 불량,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",코 외피의 열린상처,3일이상 휴업이 필요한 부상,"1,000억원 이상",20억 ~ 50억원 미만,2020-04-17,2023-02-28,2021-06-01,2023-02-23,90% 이상,50~59%,300~499인,대상현장(1/2종),비대상,일반조사,"벽체 타일 붙임 작업후 충분한 힘을 주어 압착, 붙임상태 확인 후 다음작업 실시",붙여있던 벽체 타일이 떨어지면서 안전모에 맞고 조각이 콧등을 스침,병원 통원치료 중,벽체 타일 붙임 작업 후 충분한 힘을 주어 압착붙임상태 확인 후 다음작업 실시,12.0,17.0,물체에 맞음,미장공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,632.0,6969.0
