,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
3540,천막 보양 작업 중 천막 위에 올려놓은 돌이 법면을 구르며 찍힘,  2020-04-15 09:50,공공,맑음,10.0,50.0,토목,기타,부지조성,미입력,미입력,미입력,토목/기타/부지조성,물체에 맞음,해당없음,해당없음,기타,토목,가설공사,기타,기타,준비작업,외부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,천막 보양 작업 중 천막 위에 올려놓은 돌이 법면을 구르며 찍힘,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,피해없음,피해 사항 없음,3일이상 휴업이 필요한 부상,"1,000억원 이상",분류불능,2019-04-30,2023-10-31,2020-01-01,2023-01-15,90% 이상,10% 미만,500인 이상,대상현장(1/2종),대상,일반조사,근로자 대상 추가교육 및 자재 정리 및 이동시 안전규칙 준수,GS건설 직영 이**씨가 2020년 4월 15일 수요일 09시50분경 11-4구역(현장사무실 앞)에서 가설배수로 천막 보양 작업 중 천막위에 올려놓은 돌(약 1kg)이 법면(H=0.5M)을 구르며 오른손 업지손톱이 부딪힘,병원 이송 후 치료,근로자 대상 추가교육 및 자재 정리 및 이동시 안전규칙 준수,4.0,9.0,물체에 맞음,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1110.0,3701.0
10733,유로폼 쌓는 작업 중 손에 맞음,  2021-10-21 14:10,공공,맑음,16.0,50.0,공동주택,건축물,공동주택,260805,29,6,건축/건축물/공동주택,물체에 맞음,해당없음,해당없음,기타,건축,철근콘크리트공사,건설자재,자재,설치작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,유로폼을 쌓는 작업 중 같이 작업하던 동료가 전달하는 과정에서 손이 미끄러져 유로폼을 놓쳐 손에 맞음,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,피해없음,피해사항 없음,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2019-04-30,2023-10-31,2020-05-16,2023-01-15,90% 이상,10~19%,500인 이상,대상현장(1/2종),대상,일반조사,안전교육 실시,"우설건설 소속 해체정리공 김**(**세,한국)씨가 107동 지하주차장에서 3인1조로 유로폼을 쌓는 작업 중 같이 작업하던 동료가 전달하는 과정에서 손이 미끄러져 유로폼을 놓쳐 손에 맞음",병원 내원 후 치료,안전교육 실시,10.0,14.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,974.0,3701.0
8258,자재를 들면서 허리삐끗하여 통증 호소,  2021-04-26 08:55,공공,맑음,16.2,50.0,공동주택,건축물,공동주택,74579,26,3,건축/건축물/공동주택,기타,미입력,미입력,기타,건축,철근콘크리트공사,시설물,건물,해체작업,내부,미입력,지하,미입력,환경적요인,작업자의 단순과실,미입력,미입력,슬라브 합판자재를 들면서 허리삐끗함,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,피해없음,피해사항 없음,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2019-04-30,2023-10-31,2021-01-01,2022-08-31,90% 이상,10% 미만,500인 이상,대상현장(1/2종),대상,일반조사,올바른 자세로 자재를 들도록 교육실시,서포트 운반도중 허리를 삐끗하여 통증 호소,병원에 내원하여 치료 중,올바른 자세로 자재를 들도록 교육실시,4.0,8.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,607.0,3701.0
8984,성남 ***구역 주택재개발 정비사업 건설공사(추락),  2021-06-19 15:00,공공,맑음,27.0,50.0,공동주택,건축물,공동주택,260860,29,4,건축/건축물/공동주택,떨어짐,해당없음,조치,기타,건축,철근콘크리트공사,건설공구,사다리,이동,외부,미입력,상부(위),미입력,환경적요인,작업자의 단순과실,미입력,미입력,2021년 06월 19일 15시경 **건설소속 형틀목공 박**씨가 103동 지하주차장에서 기둥부 스라브 작업후 이동용 사다리로 내려오던중 슬라이딩식 사다리 고정 걸림쇠가 풀려 사다리가 접히면서 추락,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,피해없음,피해없음,3일이상 휴업이 필요한 부상,"1,000억원 이상",200억 ~ 300억원 미만,2019-04-30,2023-10-31,2021-01-01,2022-08-31,90% 이상,10% 미만,500인 이상,대상현장(1/2종),대상,일반조사,일체형사다리 이용 및 작업자 교육,2021년 06월 19일 15시경 **건설소속 형틀목공 박**씨가 103동 지하주차장에서 기둥부 스라브 작업후 이동용 사다리로 내려오던중 슬라이딩식 사다리 고정 걸림쇠가 풀려 사다리가 접히면서 추락,현장내 응급조치후 즉시 병원이동후 수술,일체형사다리 이용 및 작업자교육실시,6.0,15.0,떨어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,607.0,3701.0
9280,성남 ***구역 주택재개발 정비사업,  2021-07-09 07:30,공공,강우,29.0,90.0,공동주택,건축물,공동주택,112.148,29,3,건축/건축물/공동주택,물체에 맞음,조치,조치,기타,건축,철근콘크리트공사,가시설,거푸집,정리작업,내부,미입력,하부(아래),미입력,관리적요인,작업자의 단순과실,미입력,미입력,자재 떨어짐,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,피해없음,피해사항 없음,3일이상 휴업이 필요한 부상,분류불능,"1,000억원 이상",2019-04-30,2023-10-31,2020-12-01,2022-08-31,90% 이상,10% 미만,500인 이상,대상현장(1/2종),대상,일반조사,TBM시 사고 사례 공유 및 불안전 행위 금지 교육 실시,"지하1층 세대 자재 정리차 이동통로 확보를 위해 동바리 횡대 철거중, 상부에 해체된 유로폼자재가 낙하하면서 손가락에 부딪혀 병원진료 사실을 알려와 진위여부 파악 예정",병원 내원 및 치료,TBM시 사고사례 공유 및 불안전 행위 금지 교육 실시,7.0,7.0,물체에 맞음,콘크리트공사,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,3701.0
11116,자재를 가지러 이동 중 바닥에 깔려있던 동바리 자재를 밟고 넘어짐,  2021-11-17 07:40,공공,맑음,5.0,50.0,공동주택,건축물,공동주택,181432,29,4,건축/건축물/공동주택,넘어짐,해당없음,해당없음,기타,건축,철근콘크리트공사,건설자재,자재,설치작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,자재를 가지러 이동 중 바닥에 깔려있던 동바리 자재를 밟고 넘어짐,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,피해없음,피해사항 없음,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2019-04-30,2023-10-31,2019-05-16,2023-01-15,90% 이상,20~29%,500인 이상,대상현장(1/2종),대상,일반조사,작업 전 작업구간에 대한 사전검토 및 자재 정리에 대한 협력사 교육실시,작업중 시스템 동바리 자재를 밝고 넘어짐.,병원에 내원하여 치료받음,작업 전 작업구간에 대한 사전검토 및 자재 정리에 대한 협력사 교육실시,11.0,7.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1340.0,3701.0
12402,205동 12층에서 벽체 알폼 설치하는 중 알폼이 바람에 쓰러지면서 작업자가 맞음,  2022-03-05 14:20,공공,흐림,2.0,50.0,공동주택,건축물,공동주택,181432.5,29,4,건축/건축물/공동주택,물체에 맞음,조치,조치,기타,건축,철근콘크리트공사,가시설,거푸집,설치작업,내부,미입력,바닥,미입력,환경적요인,돌풍,미입력,미입력,205동 12층에서 벽체 알폼 설치하는 중 알폼이 바람에 쓰러지면서 작업자가 맞음,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,피해없음,피해없음,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2019-04-30,2023-10-31,2020-05-16,2023-01-15,90% 이상,20~29%,500인 이상,대상현장(1/2종),대상,일반조사,"알폼 벽체 설치시 버팀대 설치 철저, 알폼작업 방법 및 순서에대해 교육실시",레오개발(주) 소속 형틀공 오**씨가 205동 12층에서 알폼을 설치하던중 세워높은 알폼이 바람에 쓰러지며 작업자가 맞음,"병원에 내원, 진료 및 처치",알폼 벽체 설치시 버팀대 설치 철저,3.0,14.0,물체에 맞음,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,974.0,3701.0
8234,보행중 좌측발목을 접질리면서 발목부위가 부어오름,  2021-04-24 07:54,공공,흐림,15.0,50.0,공동주택,건축물,공동주택,74579960,26,3,건축/건축물/공동주택,넘어짐,조치,조치,기타,건축,철근콘크리트공사,시설물,건물,이동,외부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,지면을확인하지 못하고 발을 헛딛음,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,피해없음,피해사항 없음,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2019-04-30,2023-10-31,2021-01-01,2022-08-31,90% 이상,10% 미만,500인 이상,대상현장(1/2종),대상,일반조사,지면확인후 이동 및 작업토록 교육실시,보행 중 왼쪽 발목 염좌발생,병원내원치료,TBM 사고사례공유지면확인후 이동 및 작업토록 교육실시,4.0,7.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,607.0,3701.0
10871,넘어지면서 수직재 링에 왼쪽 어깨가 찍힘,  2021-10-29 13:10,공공,맑음,20.0,50.0,공동주택,건축물,공동주택,181432,29,4,건축/건축물/공동주택,부딪힘,조치,해당없음,기타,건축,철근콘크리트공사,가시설,시스템동바리,설치작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,비계 하부에 발이 걸려 넘어지면서 수직재 링에 왼쪽 어깨가 찍힘,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,피해없음,피해 사항 없음,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2019-04-30,2023-10-31,2020-05-16,2023-01-15,90% 이상,10~19%,500인 이상,대상현장(1/2종),대상,일반조사,작업 전 작업자 교육 실시,시스템 동바리 설치공이 넘어지면 어깨가 동바리에 무딪힘,사고 당일 통증이 심하지 않아 작업 진행하였으나 3일 후 통증이 지속되어 내원 진료 후 수술 진단 받음,작업자 교육,10.0,13.0,부딪힘,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,974.0,3701.0
11611,철선절단작업 중 핸드글라인더가 튀어서 자상,  2021-12-21 10:55,공공,맑음,5.0,50.0,공동주택,건축물,공동주택,260805,29,6,건축/건축물/공동주택,"절단, 베임",조치,조치,기타,건축,철근콘크리트공사,건설공구,공구류,절단작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,전동공구 조작 실수로 핸드글라인더가 튐,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,피해없음,피해없음,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2019-04-30,2023-10-31,2020-05-16,2023-01-15,90% 이상,20~29%,500인 이상,대상현장(1/2종),대상,일반조사,할석 및 견출팀 특별안전교육 실시 및 보호구 추가 지급 예정,우설건설 소속 00씨가 109동 지하4층 계단실에서 코너부위 철선절단 작업중 핸드글라인더가 튀어서 오른쪽 손목 자상을 입음,병원 내원,할석 및 견출팀 특별안전교육 실시 및 보호구 추가 지급 예정,12.0,10.0,"절단, 베임",콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,974.0,3701.0
